Sentence #,text,tag
118,Netanyahu,I-PER
118,took,O
118,office,O
118,in,O
118,June,O
118,vowing,O
118,to,O
118,retain,O
118,the,O
118,Golan,B-LOC
118,Heights,I-LOC
118,Israel,B-LOC
118,captured,O
118,from,O
118,Syria,B-LOC
118,in,O
118,the,O
118,1967,O
118,Middle,B-LOC
118,East,I-LOC
118,war,O
118,.,O
119,Israeli-Syrian,B-MISC
119,peace,O
119,talks,O
119,have,O
119,been,O
119,deadlocked,O
119,over,O
119,the,O
119,Golan,B-LOC
119,since,O
119,1991,O
119,despite,O
119,the,O
119,previous,O
119,government,O
119,'s,O
119,willingness,O
119,to,O
119,make,O
119,Golan,B-LOC
119,concessions,O
119,.,O
120,Peace,O
120,talks,O
120,between,O
120,the,O
120,two,O
120,sides,O
120,were,O
120,last,O
120,held,O
120,in,O
120,February,O
120,.,O
121,"""",O
121,The,O
121,voices,O
121,coming,O
121,out,O
121,of,O
121,Damascus,B-LOC
121,are,O
121,bad,O
121,",",O
121,not,O
121,good,O
121,.,O
122,The,O
122,media,O
122,...,O
123,are,O
123,full,O
123,of,O
123,expressions,O
123,and,O
123,declarations,O
123,that,O
123,must,O
123,be,O
123,worrying,O
123,...,O
124,this,O
124,artificial,O
124,atmosphere,O
124,is,O
124,very,O
124,dangerous,O
124,because,O
124,those,O
124,who,O
124,spread,O
124,it,O
124,could,O
124,become,O
124,its,O
124,prisoners,O
124,",",O
124,"""",O
124,Levy,B-PER
124,said,O
124,.,O
125,"""",O
125,We,O
125,expect,O
125,from,O
125,Syria,B-LOC
125,",",O
125,if,O
125,its,O
125,face,O
125,is,O
125,to,O
125,peace,O
125,",",O
125,that,O
125,it,O
125,will,O
125,answer,O
125,Israel,B-LOC
125,'s,O
125,message,O
125,to,O
125,enter,O
125,peace,O
125,negotiations,O
125,because,O
125,that,O
125,is,O
125,our,O
125,goal,O
125,",",O
125,"""",O
125,he,O
125,said,O
125,.,O
125,"""",O
126,We,O
126,do,O
126,not,O
126,want,O
126,a,O
126,war,O
126,",",O
126,God,B-PER
126,forbid,O
126,.,O
127,No,O
127,one,O
127,benefits,O
127,from,O
127,wars,O
127,.,O
127,"""",O
128,Israel,B-LOC
128,'s,O
128,Channel,B-ORG
128,Two,I-ORG
128,television,O
128,said,O
128,Damascus,B-LOC
128,had,O
128,sent,O
128,a,O
128,"""",O
128,calming,O
128,signal,O
128,"""",O
128,to,O
128,Israel,B-LOC
128,.,O
129,It,O
129,gave,O
129,no,O
129,source,O
129,for,O
129,the,O
129,report,O
129,.,O
130,Netanyahu,B-PER
130,and,O
130,Levy,B-PER
130,'s,O
130,spokesmen,O
130,said,O
130,they,O
130,could,O
130,not,O
130,confirm,O
130,it,O
130,.,O
131,The,O
131,television,O
131,also,O
131,said,O
131,that,O
131,Netanyahu,B-PER
131,had,O
131,sent,O
131,messages,O
131,to,O
131,reassure,O
131,Syria,B-LOC
131,via,O
131,Cairo,B-LOC
131,",",O
131,the,O
131,United,B-LOC
131,States,I-LOC
131,and,O
131,Moscow,B-LOC
131,.,O
132,-DOCSTART-,O
133,Polish,B-MISC
133,diplomat,O
133,denies,O
133,nurses,O
133,stranded,O
133,in,O
133,Libya,B-LOC
133,.,O
134,TUNIS,B-LOC
134,1996-08-22,O
135,A,O
135,Polish,B-MISC
135,diplomat,O
135,on,O
135,Thursday,O
135,denied,O
135,a,O
135,Polish,B-MISC
135,tabloid,O
135,report,O
135,this,O
135,week,O
135,that,O
135,Libya,B-LOC
135,was,O
135,refusing,O
135,exit,O
135,visas,O
135,to,O
135,100,O
135,Polish,B-MISC
135,nurses,O
135,trying,O
135,to,O
135,return,O
135,home,O
135,after,O
135,working,O
135,in,O
135,the,O
135,North,B-MISC
135,African,I-MISC
135,country,O
135,.,O
136,"""",O
136,This,O
136,is,O
136,not,O
136,true,O
136,.,O
137,Up,O
137,to,O
137,today,O
137,",",O
137,we,O
137,have,O
137,no,O
137,knowledge,O
137,of,O
137,any,O
137,nurse,O
137,stranded,O
137,or,O
137,kept,O
137,in,O
137,Libya,B-LOC
137,without,O
137,her,O
137,will,O
137,",",O
137,and,O
137,we,O
137,have,O
137,not,O
137,received,O
137,any,O
137,complaint,O
137,",",O
137,"""",O
137,the,O
137,Polish,B-MISC
137,embassy,O
137,'s,O
137,charge,O
137,d'affaires,O
137,in,O
137,Tripoli,B-LOC
137,",",O
137,Tadeusz,B-PER
137,Awdankiewicz,I-PER
137,",",O
137,told,O
137,Reuters,B-ORG
137,by,O
137,telephone,O
137,.,O
138,Poland,B-LOC
138,'s,O
138,labour,O
138,ministry,O
138,said,O
138,this,O
138,week,O
138,it,O
138,would,O
138,send,O
138,a,O
138,team,O
138,to,O
138,Libya,B-LOC
138,to,O
138,investigate,O
138,",",O
138,but,O
138,Awdankiewicz,B-PER
138,said,O
138,the,O
138,probe,O
138,was,O
138,prompted,O
138,by,O
138,some,O
138,nurses,O
138,complaining,O
138,about,O
138,their,O
138,work,O
138,conditions,O
138,such,O
138,as,O
138,non-payment,O
138,of,O
138,their,O
138,salaries,O
138,.,O
139,He,O
139,said,O
139,that,O
139,there,O
139,are,O
139,an,O
139,estimated,O
139,800,O
139,Polish,B-MISC
139,nurses,O
139,working,O
139,in,O
139,Libya,B-LOC
139,.,O
140,-DOCSTART-,O
141,Two,O
141,Iranian,B-MISC
141,opposition,O
141,leaders,O
141,meet,O
141,in,O
141,Baghdad,B-LOC
141,.,O
142,Hassan,B-PER
142,Hafidh,I-PER
143,BAGHDAD,B-LOC
143,1996-08-22,O
144,An,O
144,Iranian,B-MISC
144,exile,O
144,group,O
144,based,O
144,in,O
144,Iraq,B-LOC
144,vowed,O
144,on,O
144,Thursday,O
144,to,O
144,extend,O
144,support,O
144,to,O
144,Iran,B-LOC
144,'s,O
144,Kurdish,B-MISC
144,rebels,O
144,after,O
144,they,O
144,were,O
144,attacked,O
144,by,O
144,Iranian,B-MISC
144,troops,O
144,deep,O
144,inside,O
144,Iraq,B-LOC
144,last,O
144,month,O
144,.,O
145,A,O
145,Mujahideen,B-ORG
145,Khalq,I-ORG
145,statement,O
145,said,O
145,its,O
145,leader,O
145,Massoud,B-PER
145,Rajavi,I-PER
145,met,O
145,in,O
145,Baghdad,B-LOC
145,the,O
145,Secretary-General,O
145,of,O
145,the,O
145,Kurdistan,B-ORG
145,Democratic,I-ORG
145,Party,I-ORG
145,of,I-ORG
145,Iran,I-ORG
145,(,O
145,KDPI,B-ORG
145,),O
145,Hassan,B-PER
145,Rastegar,I-PER
145,on,O
145,Wednesday,O
145,and,O
145,voiced,O
145,his,O
145,support,O
145,to,O
145,Iran,B-LOC
145,'s,O
145,rebel,O
145,Kurds,B-MISC
145,.,O
146,"""",O
146,Rajavi,B-MISC
146,emphasised,O
146,that,O
146,the,O
146,Iranian,B-MISC
146,Resistance,B-ORG
146,would,O
146,continue,O
146,to,O
146,stand,O
146,side,O
146,by,O
146,side,O
146,with,O
146,their,O
146,Kurdish,B-MISC
146,compatriots,O
146,and,O
146,the,O
146,resistance,O
146,movement,O
146,in,O
146,Iranian,B-LOC
146,Kurdistan,I-LOC
146,",",O
146,"""",O
146,it,O
146,said,O
146,.,O
147,A,O
147,spokesman,O
147,for,O
147,the,O
147,group,O
147,said,O
147,the,O
147,meeting,O
147,"""",O
147,signals,O
147,a,O
147,new,O
147,level,O
147,of,O
147,cooperation,O
147,between,O
147,Mujahideen,B-ORG
147,Khalq,I-ORG
147,and,O
147,the,O
147,Iranian,B-MISC
147,Kurdish,I-MISC
147,oppositions,O
147,"""",O
147,.,O
148,Iran,B-LOC
148,heavily,O
148,bombarded,O
148,targets,O
148,in,O
148,northern,O
148,Iraq,B-LOC
148,in,O
148,July,O
148,in,O
148,pursuit,O
148,of,O
148,KDPI,B-ORG
148,guerrillas,O
148,based,O
148,in,O
148,Iraqi,B-MISC
148,Kurdish,I-MISC
148,areas,O
148,outside,O
148,the,O
148,control,O
148,of,O
148,the,O
148,government,O
148,in,O
148,Baghdad,B-LOC
148,.,O
149,Iraqi,B-MISC
149,Kurdish,I-MISC
149,areas,O
149,bordering,O
149,Iran,B-LOC
149,are,O
149,under,O
149,the,O
149,control,O
149,of,O
149,guerrillas,O
149,of,O
149,the,O
149,Iraqi,B-ORG
149,Kurdish,I-ORG
149,Patriotic,I-ORG
149,Union,I-ORG
149,of,I-ORG
149,Kurdistan,I-ORG
149,(,O
149,PUK,B-ORG
149,),O
149,group,O
149,.,O
150,PUK,B-ORG
150,and,O
150,Iraq,B-LOC
150,'s,O
150,Kurdistan,B-ORG
150,Democratic,I-ORG
150,Party,I-ORG
150,(,O
150,KDP,B-ORG
150,),O
150,the,O
150,two,O
150,main,O
150,Iraqi,B-MISC
150,Kurdish,I-MISC
150,factions,O
150,",",O
150,have,O
150,had,O
150,northern,O
150,Iraq,B-LOC
150,under,O
150,their,O
150,control,O
150,since,O
150,Iraqi,B-MISC
150,forces,O
150,were,O
150,ousted,O
150,from,O
150,Kuwait,B-LOC
150,in,O
150,the,O
150,1991,O
150,Gulf,B-MISC
150,War,I-MISC
150,.,O
151,Clashes,O
151,between,O
151,the,O
151,two,O
151,parties,O
151,broke,O
151,out,O
151,at,O
151,the,O
151,weekend,O
151,in,O
151,the,O
151,most,O
151,serious,O
151,fighting,O
151,since,O
151,a,O
151,U.S.-sponsored,B-MISC
151,ceasefire,O
151,last,O
151,year,O
151,.,O
152,Mujahideen,B-ORG
152,Khalq,I-ORG
152,said,O
152,Iranian,B-MISC
152,troops,O
152,had,O
152,also,O
152,been,O
152,shelling,O
152,KDP,B-ORG
152,positions,O
152,in,O
152,Qasri,B-LOC
152,region,O
152,in,O
152,Suleimaniya,B-LOC
152,province,O
152,near,O
152,the,O
152,Iranian,B-MISC
152,border,O
152,over,O
152,the,O
152,last,O
152,two,O
152,days,O
152,.,O
153,It,O
153,said,O
153,about,O
153,100,O
153,Iraqi,B-MISC
153,Kurds,I-MISC
153,were,O
153,killed,O
153,or,O
153,wounded,O
153,in,O
153,the,O
153,attack,O
153,.,O
154,Both,O
154,Iran,B-LOC
154,and,O
154,Turkey,B-LOC
154,mount,O
154,air,O
154,and,O
154,land,O
154,strikes,O
154,at,O
154,targets,O
154,in,O
154,northern,O
154,Iraq,B-LOC
154,in,O
154,pursuit,O
154,of,O
154,their,O
154,own,O
154,Kurdish,B-MISC
154,rebels,O
154,.,O
155,A,O
155,U.S.-led,B-MISC
155,air,O
155,force,O
155,in,O
155,southern,O
155,Turkey,B-LOC
155,protects,O
155,Iraqi,B-MISC
155,Kurds,I-MISC
155,from,O
155,possible,O
155,attacks,O
155,by,O
155,Baghdad,B-LOC
155,troops,O
155,.,O
156,-DOCSTART-,O
157,Saudi,B-MISC
157,riyal,O
157,rates,O
157,steady,O
157,in,O
157,quiet,O
157,summer,O
157,trade,O
157,.,O
158,MANAMA,B-LOC
158,1996-08-22,O
159,The,O
159,spot,O
159,Saudi,B-MISC
159,riyal,O
159,against,O
159,the,O
159,dollar,O
159,and,O
159,riyal,O
159,interbank,O
159,deposit,O
159,rates,O
159,were,O
159,mainly,O
159,steady,O
159,this,O
159,week,O
159,in,O
159,quiet,O
159,summer,O
159,trade,O
159,",",O
159,dealers,O
159,in,O
159,the,O
159,kingdom,O
159,said,O
159,.,O
160,"""",O
160,There,O
160,were,O
160,no,O
160,changes,O
160,in,O
160,Saudi,B-MISC
160,riyal,O
160,rates,O
160,.,O
161,The,O
161,market,O
161,was,O
161,very,O
161,quiet,O
161,because,O
161,of,O
161,summer,O
161,holidays,O
161,",",O
161,"""",O
161,one,O
161,dealer,O
161,said,O
161,.,O
162,The,O
162,spot,O
162,riyal,O
162,was,O
162,put,O
162,at,O
162,3.7504,O
162,/,O
162,06,O
162,to,O
162,the,O
162,dollar,O
162,.,O
163,One-month,B-MISC
163,interbank,O
163,deposits,O
163,were,O
163,at,O
163,5-1/2,O
163,",",O
163,3/8,O
163,percent,O
163,",",O
163,three,O
163,months,O
163,were,O
163,5-5/8,O
163,",",O
163,1/2,O
163,percent,O
163,and,O
163,six,O
163,months,O
163,were,O
163,5-3/4,O
163,",",O
163,5/8,O
163,percent,O
163,.,O
164,One-year,B-MISC
164,funds,O
164,were,O
164,at,O
164,six,O
164,",",O
164,5-7/8,O
164,percent,O
164,.,O
165,-DOCSTART-,O
166,Israel,B-LOC
166,approves,O
166,Arafat,B-PER
166,'s,O
166,flight,O
166,to,O
166,West,B-LOC
166,Bank,I-LOC
166,.,O
167,JERUSALEM,B-LOC
167,1996-08-22,O
168,Israel,B-LOC
168,gave,O
168,Palestinian,B-MISC
168,President,O
168,Yasser,B-PER
168,Arafat,I-PER
168,permission,O
168,on,O
168,Thursday,O
168,to,O
168,fly,O
168,over,O
168,its,O
168,territory,O
168,to,O
168,the,O
168,West,B-LOC
168,Bank,I-LOC
168,",",O
168,ending,O
168,a,O
168,brief,O
168,Israeli-PLO,B-MISC
168,crisis,O
168,",",O
168,an,O
168,Arafat,B-PER
168,adviser,O
168,said,O
168,.,O
169,"""",O
169,The,O
169,problem,O
169,is,O
169,over,O
169,.,O
170,The,O
170,president,O
170,'s,O
170,aircraft,O
170,has,O
170,received,O
170,permission,O
170,to,O
170,pass,O
170,through,O
170,Israeli,B-MISC
170,airspace,O
170,but,O
170,the,O
170,president,O
170,is,O
170,not,O
170,expected,O
170,to,O
170,travel,O
170,to,O
170,the,O
170,West,B-LOC
170,Bank,I-LOC
170,before,O
170,Monday,O
170,",",O
170,"""",O
170,Nabil,B-PER
170,Abu,I-PER
170,Rdainah,I-PER
170,told,O
170,Reuters,B-ORG
170,.,O
171,Arafat,B-PER
171,had,O
171,been,O
171,scheduled,O
171,to,O
171,meet,O
171,former,O
171,Israeli,B-MISC
171,prime,O
171,minister,O
171,Shimon,B-PER
171,Peres,I-PER
171,in,O
171,the,O
171,West,B-LOC
171,Bank,I-LOC
171,town,O
171,of,O
171,Ramallah,B-LOC
171,on,O
171,Thursday,O
171,but,O
171,the,O
171,venue,O
171,was,O
171,changed,O
171,to,O
171,Gaza,B-LOC
171,after,O
171,Israel,B-LOC
171,denied,O
171,flight,O
171,clearance,O
171,to,O
171,the,O
171,Palestinian,B-MISC
171,leader,O
171,'s,O
171,helicopters,O
171,.,O
172,Palestinian,B-MISC
172,officials,O
172,accused,O
172,right-wing,O
172,Prime,O
172,Minister,O
172,Benjamin,B-PER
172,Netanyahu,I-PER
172,of,O
172,trying,O
172,to,O
172,stop,O
172,the,O
172,Ramallah,B-LOC
172,meeting,O
172,by,O
172,keeping,O
172,Arafat,B-PER
172,grounded,O
172,.,O
173,Arafat,B-PER
173,subsequently,O
173,cancelled,O
173,a,O
173,meeting,O
173,between,O
173,Israeli,B-MISC
173,and,O
173,PLO,B-ORG
173,officials,O
173,",",O
173,on,O
173,civilian,O
173,affairs,O
173,",",O
173,at,O
173,the,O
173,Allenby,B-LOC
173,Bridge,I-LOC
173,crossing,O
173,between,O
173,Jordan,B-LOC
173,and,O
173,the,O
173,West,B-LOC
173,Bank,I-LOC
173,.,O
174,Abu,B-PER
174,Rdainah,I-PER
174,said,O
174,Arafat,B-PER
174,had,O
174,decided,O
174,against,O
174,flying,O
174,to,O
174,the,O
174,West,B-LOC
174,Bank,I-LOC
174,on,O
174,Thursday,O
174,",",O
174,after,O
174,Israel,B-LOC
174,lifted,O
174,the,O
174,ban,O
174,",",O
174,because,O
174,he,O
174,had,O
174,a,O
174,busy,O
174,schedule,O
174,in,O
174,Gaza,B-LOC
174,and,O
174,would,O
174,not,O
174,be,O
174,free,O
174,until,O
174,Monday,O
174,.,O
175,-DOCSTART-,O
176,Arafat,B-PER
176,to,O
176,meet,O
176,Peres,B-PER
176,in,O
176,Gaza,B-LOC
176,after,O
176,flight,O
176,ban,O
176,.,O
177,JERUSALEM,B-LOC
177,1996-08-22,O
178,Yasser,B-PER
178,Arafat,I-PER
178,will,O
178,meet,O
178,Shimon,B-PER
178,Peres,I-PER
178,in,O
178,Gaza,B-LOC
178,on,O
178,Thursday,O
178,after,O
178,Palestinians,B-MISC
178,said,O
178,the,O
178,right-wing,O
178,Israeli,B-MISC
178,government,O
178,had,O
178,barred,O
178,the,O
178,Palestinian,B-MISC
178,leader,O
178,from,O
178,flying,O
178,to,O
178,the,O
178,West,B-LOC
178,Bank,I-LOC
178,for,O
178,talks,O
178,with,O
178,the,O
178,former,O
178,prime,O
178,minister,O
178,.,O
179,"""",O
179,The,O
179,meeting,O
179,between,O
179,Peres,B-PER
179,and,O
179,Arafat,B-PER
179,will,O
179,take,O
179,place,O
179,at,O
179,Erez,B-LOC
179,checkpoint,O
179,in,O
179,Gaza,B-LOC
179,and,O
179,not,O
179,in,O
179,Ramallah,B-LOC
179,as,O
179,planned,O
179,",",O
179,"""",O
179,Peres,B-PER
179,',O
179,office,O
179,said,O
179,.,O
180,Palestinian,B-MISC
180,officials,O
180,said,O
180,the,O
180,Israeli,B-MISC
180,government,O
180,had,O
180,barred,O
180,Arafat,B-PER
180,from,O
180,overflying,O
180,Israel,B-LOC
180,in,O
180,a,O
180,Palestinian,B-MISC
180,helicopter,O
180,to,O
180,the,O
180,West,B-LOC
180,Bank,I-LOC
180,in,O
180,an,O
180,attempt,O
180,to,O
180,bar,O
180,the,O
180,meeting,O
180,with,O
180,Peres,B-PER
180,.,O
181,Israeli,B-MISC
181,Prime,O
181,Minister,O
181,Benjamin,B-PER
181,Netanyahu,I-PER
181,has,O
181,accused,O
181,opposition,O
181,leader,O
181,Peres,B-PER
181,",",O
181,who,O
181,he,O
181,defeated,O
181,in,O
181,May,O
181,elections,O
181,",",O
181,of,O
181,trying,O
181,to,O
181,undermine,O
181,his,O
181,Likud,B-ORG
181,government,O
181,'s,O
181,authority,O
181,to,O
181,conduct,O
181,peace,O
181,talks,O
181,.,O
182,-DOCSTART-,O
183,Afghan,B-MISC
183,UAE,B-LOC
183,embassy,O
183,says,O
183,Taleban,B-MISC
183,guards,O
183,going,O
183,home,O
183,.,O
184,Hilary,B-PER
184,Gush,I-PER
185,DUBAI,B-LOC
185,1996-08-22,O
186,Three,O
186,Afghan,B-MISC
186,guards,O
186,brought,O
186,to,O
186,the,O
186,United,B-LOC
186,Arab,I-LOC
186,Emirates,I-LOC
186,last,O
186,week,O
186,by,O
186,Russian,B-MISC
186,hostages,O
186,who,O
186,escaped,O
186,from,O
186,the,O
186,Taleban,B-MISC
186,militia,O
186,will,O
186,return,O
186,to,O
186,Afghanistan,B-LOC
186,in,O
186,a,O
186,few,O
186,days,O
186,",",O
186,the,O
186,Afghan,B-MISC
186,embassy,O
186,in,O
186,Abu,B-LOC
186,Dhabi,I-LOC
186,said,O
186,on,O
186,Thursday,O
186,.,O
187,"""",O
187,Our,O
187,ambassador,O
187,is,O
187,in,O
187,touch,O
187,with,O
187,the,O
187,UAE,B-LOC
187,foreign,O
187,ministry,O
187,.,O
188,Their,O
188,return,O
188,to,O
188,Afghanistan,B-LOC
188,will,O
188,take,O
188,place,O
188,in,O
188,two,O
188,or,O
188,three,O
188,days,O
188,",",O
188,"""",O
188,an,O
188,embassy,O
188,official,O
188,said,O
188,.,O
189,"""",O
189,The,O
189,embassy,O
189,is,O
189,issuing,O
189,them,O
189,travel,O
189,documents,O
189,for,O
189,their,O
189,return,O
189,to,O
189,their,O
189,homeland,O
189,.,O
190,There,O
190,is,O
190,no,O
190,objection,O
190,to,O
190,their,O
190,travel,O
190,",",O
190,"""",O
190,he,O
190,added,O
190,.,O
191,The,O
191,three,O
191,Islamic,B-MISC
191,Taleban,I-MISC
191,guards,O
191,were,O
191,overpowered,O
191,by,O
191,seven,O
191,Russian,B-MISC
191,aircrew,O
191,who,O
191,escaped,O
191,to,O
191,UAE,B-LOC
191,state,O
191,Sharjah,B-LOC
191,last,O
191,Friday,O
191,on,O
191,board,O
191,their,O
191,own,O
191,aircraft,O
191,after,O
191,a,O
191,year,O
191,in,O
191,the,O
191,captivity,O
191,of,O
191,Taleban,B-MISC
191,militia,O
191,in,O
191,Kandahar,B-LOC
191,in,O
191,southern,O
191,Afghanistan,B-LOC
191,.,O
192,The,O
192,UAE,B-LOC
192,said,O
192,on,O
192,Monday,O
192,it,O
192,would,O
192,hand,O
192,over,O
192,the,O
192,three,O
192,to,O
192,the,O
192,International,B-ORG
192,Red,I-ORG
192,Crescent,I-ORG
192,",",O
192,possibly,O
192,last,O
192,Tuesday,O
192,.,O
193,It,O
193,has,O
193,since,O
193,been,O
193,silent,O
193,on,O
193,the,O
193,issue,O
193,.,O
194,When,O
194,asked,O
194,whether,O
194,the,O
194,three,O
194,guards,O
194,would,O
194,travel,O
194,back,O
194,to,O
194,Kandahar,B-LOC
194,or,O
194,the,O
194,Afghan,B-MISC
194,capital,O
194,Kabul,B-LOC
194,",",O
194,the,O
194,embassy,O
194,official,O
194,said,O
194,:,O
194,"""",O
194,That,O
194,has,O
194,not,O
194,been,O
194,decided,O
194,",",O
194,but,O
194,possibly,O
194,Kandahar,B-LOC
194,.,O
194,"""",O
195,Kandahar,B-LOC
195,is,O
195,the,O
195,headquarters,O
195,of,O
195,the,O
195,opposition,O
195,Taleban,B-MISC
195,militia,O
195,.,O
196,Kabul,B-LOC
196,is,O
196,controlled,O
196,by,O
196,President,O
196,Burhanuddin,B-PER
196,Rabbani,I-PER
196,'s,O
196,government,O
196,",",O
196,which,O
196,Taleban,B-MISC
196,is,O
196,fighting,O
196,to,O
196,overthrow,O
196,.,O
197,The,O
197,embassy,O
197,official,O
197,said,O
197,the,O
197,three,O
197,men,O
197,",",O
197,believed,O
197,to,O
197,be,O
197,in,O
197,their,O
197,20s,O
197,",",O
197,were,O
197,currently,O
197,in,O
197,Abu,B-LOC
197,Dhabi,I-LOC
197,.,O
198,He,O
198,did,O
198,not,O
198,elaborate,O
198,.,O
199,The,O
199,Russians,B-MISC
199,",",O
199,working,O
199,for,O
199,the,O
199,Aerostan,B-ORG
199,firm,O
199,in,O
199,the,O
199,Russian,B-MISC
199,republic,O
199,of,O
199,Tatarstan,B-LOC
199,",",O
199,were,O
199,taken,O
199,hostage,O
199,after,O
199,a,O
199,Taleban,B-MISC
199,MiG-19,B-MISC
199,fighter,O
199,forced,O
199,their,O
199,cargo,O
199,plane,O
199,to,O
199,land,O
199,in,O
199,August,O
199,1995,O
199,.,O
200,Taleban,B-MISC
200,said,O
200,its,O
200,shipment,O
200,of,O
200,ammunition,O
200,from,O
200,Albania,B-LOC
200,was,O
200,evidence,O
200,of,O
200,Russian,B-MISC
200,military,O
200,support,O
200,for,O
200,Rabbani,B-PER
200,'s,O
200,government,O
200,.,O
201,Moscow,B-LOC
201,said,O
201,the,O
201,crew,O
201,'s,O
201,nationality,O
201,was,O
201,coincidental,O
201,.,O
202,Numerous,O
202,diplomatic,O
202,attempts,O
202,to,O
202,free,O
202,the,O
202,seven,O
202,failed,O
202,.,O
203,The,O
203,Russians,B-MISC
203,",",O
203,who,O
203,said,O
203,they,O
203,overpowered,O
203,the,O
203,guards,O
203,--,O
203,two,O
203,armed,O
203,with,O
203,Kalashnikov,B-MISC
203,automatic,O
203,rifles,O
203,--,O
203,while,O
203,doing,O
203,regular,O
203,maintenance,O
203,work,O
203,on,O
203,their,O
203,Ilyushin,B-MISC
203,76,I-MISC
203,cargo,O
203,plane,O
203,last,O
203,Friday,O
203,",",O
203,left,O
203,the,O
203,UAE,B-LOC
203,capital,O
203,Abu,B-LOC
203,Dhabi,I-LOC
203,for,O
203,home,O
203,on,O
203,Sunday,O
203,.,O
204,-DOCSTART-,O
205,Iraq,B-LOC
205,'s,O
205,Saddam,B-PER
205,meets,O
205,Russia,B-LOC
205,'s,O
205,Zhirinovsky,B-PER
205,.,O
206,BAGHDAD,B-LOC
206,1996-08-22,O
207,Iraqi,B-MISC
207,President,O
207,Saddam,B-PER
207,Hussein,I-PER
207,has,O
207,told,O
207,visiting,O
207,Russian,B-MISC
207,ultra-nationalist,O
207,Vladimir,B-PER
207,Zhirinovsky,I-PER
207,that,O
207,Baghdad,B-LOC
207,wanted,O
207,to,O
207,maintain,O
207,"""",O
207,friendship,O
207,and,O
207,cooperation,O
207,"""",O
207,with,O
207,Moscow,B-LOC
207,",",O
207,official,O
207,Iraqi,B-MISC
207,newspapers,O
207,said,O
207,on,O
207,Thursday,O
207,.,O
208,"""",O
208,President,O
208,Saddam,B-PER
208,Hussein,I-PER
208,stressed,O
208,during,O
208,the,O
208,meeting,O
208,Iraq,B-LOC
208,'s,O
208,keenness,O
208,to,O
208,maintain,O
208,friendship,O
208,and,O
208,cooperation,O
208,with,O
208,Russia,B-LOC
208,",",O
208,"""",O
208,the,O
208,papers,O
208,said,O
208,.,O
209,They,O
209,said,O
209,Zhirinovsky,B-PER
209,told,O
209,Saddam,B-PER
209,before,O
209,he,O
209,left,O
209,Baghdad,B-LOC
209,on,O
209,Wednesday,O
209,that,O
209,his,O
209,Liberal,B-ORG
209,Democratic,I-ORG
209,party,I-ORG
209,and,O
209,the,O
209,Russian,B-MISC
209,Duma,B-ORG
209,(,O
209,parliament,O
209,),O
209,"""",O
209,are,O
209,calling,O
209,for,O
209,an,O
209,immediate,O
209,lifting,O
209,of,O
209,the,O
209,embargo,O
209,"""",O
209,imposed,O
209,on,O
209,Iraq,B-LOC
209,after,O
209,its,O
209,1990,O
209,invasion,O
209,of,O
209,Kuwait,B-LOC
209,.,O
210,Zhirinovsky,B-PER
210,said,O
210,on,O
210,Tuesday,O
210,he,O
210,would,O
210,press,O
210,the,O
210,Russian,B-MISC
210,government,O
210,to,O
210,help,O
210,end,O
210,U.N.,B-ORG
210,trade,O
210,sanctions,O
210,on,O
210,Iraq,B-LOC
210,and,O
210,blamed,O
210,Moscow,B-LOC
210,for,O
210,delaying,O
210,establishment,O
210,of,O
210,good,O
210,ties,O
210,with,O
210,Baghdad,B-LOC
210,.,O
211,"""",O
211,Our,O
211,stand,O
211,is,O
211,firm,O
211,",",O
211,namely,O
211,we,O
211,are,O
211,calling,O
211,on,O
211,(,O
211,the,O
211,Russian,B-MISC
211,),O
211,government,O
211,to,O
211,end,O
211,the,O
211,economic,O
211,embargo,O
211,on,O
211,Iraq,B-LOC
211,and,O
211,resume,O
211,trade,O
211,ties,O
211,between,O
211,Russia,B-LOC
211,and,O
211,Iraq,B-LOC
211,",",O
211,"""",O
211,he,O
211,told,O
211,reporters,O
211,.,O
212,Zhirinovsky,B-PER
212,visited,O
212,Iraq,B-LOC
212,twice,O
212,in,O
212,1995,O
212,.,O
213,Last,O
213,October,O
213,he,O
213,was,O
213,invited,O
213,to,O
213,attend,O
213,the,O
213,referendum,O
213,held,O
213,on,O
213,Iraq,B-LOC
213,'s,O
213,presidency,O
213,",",O
213,which,O
213,extended,O
213,Saddam,B-PER
213,'s,O
213,term,O
213,for,O
213,seven,O
213,more,O
213,years,O
213,.,O
214,-DOCSTART-,O
215,PRESS,O
215,DIGEST,O
215,-,O
215,Iraq,B-LOC
215,-,O
215,Aug,O
215,22,O
215,.,O
216,BAGHDAD,B-LOC
216,1996-08-22,O
217,These,O
217,are,O
217,some,O
217,of,O
217,the,O
217,leading,O
217,stories,O
217,in,O
217,the,O
217,official,O
217,Iraqi,B-MISC
217,press,O
217,on,O
217,Thursday,O
217,.,O
218,Reuters,B-ORG
218,has,O
218,not,O
218,verified,O
218,these,O
218,stories,O
218,and,O
218,does,O
218,not,O
218,vouch,O
218,for,O
218,their,O
218,accuracy,O
218,.,O
219,THAWRA,B-ORG
220,-,O
220,Iraq,B-LOC
220,'s,O
220,President,O
220,Saddam,B-PER
220,Hussein,I-PER
220,meets,O
220,with,O
220,chairman,O
220,of,O
220,the,O
220,Russian,B-MISC
220,liberal,O
220,democratic,O
220,party,O
220,Vladimir,B-PER
220,Zhirinovsky,I-PER
220,.,O
221,-,O
